area,source,size_m2,price_jod,price_per_m2,title
خلدا,bayut,188,125000,665,شقه شبه ارضية للبيع في الاردن - عمان - خلدا  مساحة 188م 
خلدا,bayut,213,213000,1000,شقه طابق ثاني للبيع في الاردن - عمان - خلدا مساحة 213م 
خلدا,bayut,220,185000,841,شقة طابق أول للبيع في الاردن - عمان - خلدا مساحة 220م
خلدا,bayut,190,180000,947,طابق أخيرمع روف للبيع في الاردن - عمان - خلدا مساحة 190م
خلدا,bayut,187,155000,829,شقة طابق ثاني للبيع في الاردن - عمان -  خلدا  مساحة 187م 
خلدا,bayut,200,235000,1175,شقة طابق ارضي للبيع في الاردن - عمان -  خلدا مساحة 200م
خلدا,bayut,115,50000,435,شقه طابق اول طابقيه للبيع في الاردن - عمان -  خلدا مساحة 115م
خلدا,bayut,140,78000,557,شقه طابق ثالث للبيع في الاردن - عمان - خلدا مساحه 140 م 
خلدا,bayut,150,125000,833,شقه طابق اول للبيع في الاردن - عمان - خلدا بمساحه 150 متر 
خلدا,bayut,216,250000,1157,شقه شبه ارضي للبيع في الاردن - عمان - خلدا بمساحه 216 م
خلدا,bayut,140,95000,679,شقة طابق ارضي للبيع في  الاردن - عمان - خلدا مساحة 140م
خلدا,bayut,229,200000,873,شقه طابق أرضي للبيع في الاردن - عمان - خلدا مساحة 229م
خلدا,bayut,420,340000,810,شقه طابق اخير مع روف للبيع في الاردن -  عمان - خلدا بمساحه 420 متر 
خلدا,bayut,190,130000,684,شقه طابق ثاني للبيع في الاردن -عمان - خلدا مساحة 190م  
خلدا,bayut,183,150000,820,شقه طابق ارضي للبيع في الاردن - عمان - خلدا مساحة 183م 
خلدا,bayut,180,165000,917,شقه طابق أول للبيع في الاردن - عمان -خلدا مساحة 180م 
خلدا,bayut,192,155000,807,شقه طابق ثالث للبيع في الاردن - عمان - خلدا بمساحه 192 متر 
خلدا,bayut,225,160000,711,شقه ارضيه للبيع في الاردن - عمان - خلدا بمساحه 225م 
خلدا,bayut,230,220000,957,شقه دوبلكس للبيع في الاردن - عمان - خلدا مساحة 230م 
خلدا,bayut,200,140000,700,شقه طابق تسويه للبيع في الاردن - عمان -خلدا مساحة 200م  
خلدا,bayut,230,165000,717,شقه تسويه للبيع في الاردن - عمان  - خلدا بمساحه (230م)
خلدا,bayut,188,150000,798,شقه طابق(أرضي) للبيع في الاردن - عمان - خلدا مساحتها (188م) 
خلدا,bayut,230,160000,696,شقه شبه ارضي للبيع في الاردن عمان - منطقه خلدا  مساحتها (230م) 
خلدا,bayut,220,170000,773,شقه طابق اول للبيع في الاردن - عمان - خلدا مساحتها (220 )م 
خلدا,bayut,220,175000,795,شقة طابق أول للبيع في الاردن - عمان - خلدا مساحة 220م
خلدا,bayut,287,250000,871,شقه ارضيه للبيع في الاردن - عمان - خلدا مساحة 287م
خلدا,bayut,190,125000,658,شقه شبه ارضي للبيع في الاردن - عمان -  خلدا مساحة 190 متر 
خلدا,bayut,370,260000,703,شقه طابق اخير مع روف للبيع في الاردن - عمان - خلدا  مساحتها 370 م
خلدا,bayut,139,115000,827,شقه طابق الاول للبيع في الاردن - عمان -  خلدا مساحة 139 متر
خلدا,bayut,146,120000,822,شقه طابق اول للبيع في  الاردن - عمان - خلدا مساحته 146 متر
خلدا,bayut,190,150000,789,شقه شبه ارضي  للبيع في الاردن - عمان -  خلدا بمساحه 190 متر 
خلدا,bayut,165,110000,667,شقه طابق اول للبيع في الاردن - عمان - خلدا بمساحه 165م
خلدا,bayut,150,95000,633,شقه طابق ثالث للبيع في الاردن - عمان - خلدا مساحه 150م 
خلدا,bayut,135,80000,593,شقه طابق اول للبيع في الاردن - عمان - خلدا مساحه 135 م
خلدا,bayut,245,228000,931,شقة طابق أول (طابقية) للبيع في الاردن - عمان - خلدا بمساحة 245 م 
خلدا,bayut,265,240000,906,شقة طابق ارضي معلق للبيع في الاردن - عمان - خلدا بمساحة 255م 
خلدا,bayut,319,190000,596,شقه دوبلكس للبيع في الاردن - عمان - خلدا المساحه 319 متر 
خلدا,bayut,320,200000,625,طابق ارضي للبيع في الاردن - عمان - خلدا  بمساحه 320 متر 
خلدا,bayut,135,85000,630,شقه شبه ارضي للبيع في الاردن - عمان - خلدا  مساحه 135 متر
خلدا,bayut,180,115000,639,شقه ارضي للبيع في الاردن - عمان - خلدا مساحه 180 متر
خلدا,bayut,210,170000,810,شقه شبه ارضي للبيع في الاردن -عمان- خلدا مساحه 210 متر
خلدا,bayut,200,130000,650,شقة طابق اول للبيع  الاردن - عمان -خلدا مساحة 200متر
خلدا,bayut,180,120000,667,شقة طابق اول للبيع  الاردن - عمان -خلدا مساحة 180متر
خلدا,bayut,200,136000,680,شقه طابق ثالث للبيع في الاردن - عمان - خلدا بمساحه 200م
خلدا,bayut,200,130000,650,شقه طابق ثاني للبيع في الاردن -عمان- خلدا - مساحه 200 متر
خلدا,bayut,250,160000,640,شقه طابق اخير مع روف للبيع في الاردن -  عمان - خلدا بمساحه 250 متر 
خلدا,bayut,177,125000,706,شقه شبه ارضيه للبيع في الاردن - عمان - خلدا بمساحه 177م 
خلدا,bayut,180,150000,833,شقه طابق ثاني للبيع في الاردن - عمان - خلدا بمساحه 180م 
خلدا,bayut,310,240000,774,شقه دوبلكس (ارضي-اول ) للبيع في الاردن-عمان-خلدابمساحه 310م 
خلدا,bayut,130,95000,731,شقه طابق ارضي للبيع في الاردن - عمان - خلدا بمساحه 130م 
خلدا,bayut,180,138000,767,شقه شبه ارضيه للبيع في الاردن - عمان - خلدا بمساحه 180م
خلدا,bayut,255,145000,569,شقه طابق اخير مع روف للبيع في الاردن - عمان - خلدا بمساحه 255م 
خلدا,bayut,200,165000,825,شقه طابق اول للبيع في الاردن - عمان - خلدا بمساحه 200م 
خلدا,bayut,230,200000,870,شقه طابق ارضي للبيع في الاردن - عمان - خلدا بمساحه 230م 
خلدا,bayut,190,145000,763,شقه طابق اول للبيع في الاردن - عمان - خلدا بمساحه  190م 
خلدا,bayut,187,120000,642, طابق ارضي معلق للبيع في الاردن - عمان - خلدا بمساحه 187م
خلدا,bayut,195,150000,769,شقه طابق ثالث للبيع في الاردن - عمان - خلدا بمساحه 195م
خلدا,bayut,200,155000,775,شقه طابق اول للبيع في الاردن - عمان - خلدا بمساحه 200م 
خلدا,bayut,305,195000,639,شقه طابق اخير مع روف للبيع في الاردن - عمان - خلدا بمساحه 305م
خلدا,bayut,165,128000,776,شقه طابق ثالث للبيع في الاردن - عمان - خلدا بمساحه 165م
خلدا,bayut,210,165000,786,شقه طابق ثالث للبيع في الاردن - عمان - خلدا بمساحه 210م 
خلدا,bayut,282,120000,426,شقه طابق ثالث مع روف للبيع في الاردن - عمان - عرقوب خلدا بمساحه 282م
خلدا,bayut,228,115000,504,شقه طابق ثاني للبيع في الاردن - عمان - عرقوب خلدا بمساحه 228م
خلدا,bayut,245,160000,653,شقه طابق ارضي للبيع في الاردن - عمان - خلدا بمساحه 245م
خلدا,bayut,330,265000,803,شقه تسويه ثالثه  للبيع في الاردن - عمان - خلدا بمساحه 330م
خلدا,bayut,216,140000,648,شقه طابق اخير مع روف للبيع الاردن - عمان - خلدا بمساحه 216 متر
خلدا,bayut,173,85000,491,شقه تسويه للبيع في الاردن - عمان - خلدا بمساحه 173م 
خلدا,bayut,160,130000,812,شقه طابق اخير للبيع في الاردن - عمان - خلدا بمساحه 160م 
خلدا,bayut,275,290000,1055,شقة أرضية للبيع في الاردن - عمان - خلدا  مساحة 275م
خلدا,opensooq,218,250000,1147,شقة شبه أرضية فاخرة للبيع في خلدا بمساحة 218م مع ساحات خارجية 210م ومدخل وكراج خاص
خلدا,opensooq,185,123000,665,شقة طابقية مساحة 185 متر في ارقى مواقع خلدا
خلدا,opensooq,223,230000,1031,شقة فاخرة للبيع في خلدا بمساحة 223م تشطيبات سوبر ديلوكس من المالك مباشرة
خلدا,opensooq,190,89000,468,شقة فخمة 190م مجددة وبحالة الوكالة - خلدا/تلاع العلي (من المالك مباشرة)
خلدا,opensooq,150,95000,633,خلدا 150م بسعر مغري تشطيبات فاخره
خلدا,opensooq,240,174000,725,خلدا  الهمشري 240م بسعر مغري 175الف
خلدا,opensooq,191,100000,524,في خلدا شقة مطلة 191م
خلدا,opensooq,140,110000,786,خلدا 140م ورف بناء35م وتراس 70م
خلدا,opensooq,140,88000,629,شقق جديدة للبيع طوابق مخلتفة في خلدا مساحات 140م & 165م تشطيبات ديكورات سوبر ديلوكس بأسعار مميزة
خلدا,opensooq,140,75000,536,في خلدا 140م وتراس 100م
خلدا,opensooq,150,89000,593,شقة شبه ارضي فاخرة للبيع خلدا مساحة 150م مع ترس و حديقة 150م تشطيبات ديكورات عصرية فاخرة بسعر مميز
خلدا,opensooq,150,85000,567,شقة مفروشة مميزة للبيع في خلدا  -  قرب إشارة الدر المنثور طابق اول 150م تشطيب سوبر ديلوكس بسعر مغري
خلدا,opensooq,165,125000,758,في أرقى مناطق خلدا 165م
خلدا,opensooq,180,160000,889,في خلدا 180م ورف بناء35م مع غرفة وحمام ومطبخ وتراس 80م
خلدا,opensooq,245,145000,592,في خلدا 245م وتراس 200م وكراج خاص
خلدا,opensooq,310,139000,448,شقة دوبلكس شبه ارضي للبيع خلدا مساحة 310م مع ترس و حديقة 250م سوبر ديلوكس بسعر مميز جداً
خلدا,opensooq,200,180000,900,الستي مول ارضي  خلدا 200م وتراسات خارجيه 200م
خلدا,opensooq,168,73000,435,شقة مميزة للبيع في خلدا  -  قرب المدارس الإنجليزية طابق ثالث 168م بسعر مغري
خلدا,opensooq,170,134000,788,خلدا 170م ورف بناء35م وتراس 80م
خلدا,opensooq,210,137000,652,شقه في ام السماق 210م بسعر مغري
خلدا,opensooq,125,67500,540,شقة شبه أرضي جديدة للبيع خلدا مساحة 125م مع ترس 30م تشطيبات سوبر ديلوكس بسعر مميز
خلدا,opensooq,235,225000,957,شقة ارضية للبيع في خلدا قرب مدارس ساندس 235 متر 4 نوم و حديقة 300 متر
خلدا,opensooq,102,57000,559,للاستثمار السريع وبسعر مميز*  *للبيع شقه خلف مكه مول  102م. طابق 2  تتكون من  صاله واسعهو   2نوم. 2
خلدا,opensooq,355,190000,535,للبيع شقة طابقية 355 متر في ارقى مناطق خلدا بسعر مغري
خلدا,opensooq,90,39000,433,شقه للبيع بخلدا قريبه من جميع الخدمات تسويه مع ترس مساحه الشقه 90متر والترس 120متر
خلدا,opensooq,160,107000,669,شقه مميزه خلدا أرضية 160م مع تراس امامي واسع
خلدا,opensooq,240,105000,438,شقه مميزه للبيع في خلدا الطابق الارضي معلق 240م بالقرب من الخدمات وموقع مميز
خلدا,opensooq,220,195000,886,شقة أرضية 220 م مع حديقة 400 م من المالك مباشرة
خلدا,opensooq,600,365000,608,خلدا رووف طابقي 600 متر مطل اطلالة عالية على الحدائق
خلدا,opensooq,175,126000,720,خلدا  ارضيه 175م وتراس امامي
خلدا,opensooq,100,105000,1050,خلدا  4نوم وحديقة 100م كراج خاص
خلدا,opensooq,190,135000,711,شقة فاخرة للبيع في خلدا - العوجانية  -  قرب المعارف ودوار النخبة طابق ثالث 190م تشطيب سوبر ديلوكس
خلدا,opensooq,190,109000,574,شقة مفروشة فاخرة للبيع في خلدا - قرب هيئة الإتصالات الخاصة 190م مع ترس 35م بسعر مغري
خلدا,opensooq,175,128000,731,ارقى مناطق خلدا شقة مميزة للبيع 175 متر طابق ثاني مطلة
خلدا,opensooq,280,225000,804,شقة فاخرة للبيع في خلدا - العوجانية - قرب المفوضية طابق ثالث مع روف دوبلكس 280م تشطيب سوبر ديلوكس
خلدا,opensooq,160,130000,812,شقة أرضية فاخرة للبيع في خلدا - خلف ميداس 160م مع ترسات 120م تشطيب سوبر ديلوكس لم تسكن
خلدا,opensooq,160,125000,781,شقة فاخرة للبيع في خلدا - قرب مدارس ساندس وخلف بردايس 160م مع حديقة وترس 50م لم تسكن بسعر مغري
خلدا,opensooq,130,95000,731,شقة أرضية مميزة للبيع في خلدا - قرب السيتي مول 130م مع حديقة وترسات 140م بسعر مغري
خلدا,opensooq,145,80000,552,شقة مميزة للبيع في خلدا قرب إشارة البنك العربي طابق ثالث 145م مع روف 60م تشطيب سوبر ديلوكس بسعر مغري
خلدا,opensooq,185,93000,503,شقة مفروشة مميزة للبيع في خلدا  -  قرب الموفنبيك ومطعم ورد طابق ثالث 185م بسعر مغري
خلدا,opensooq,230,195000,848,شقة طابقية فاخرة للبيع في خلدا - قرب هيئة الإتصالات الخاصة 230م مع ترس 50م لم تسكن بسعر مغري
خلدا,opensooq,212,95000,448,شقة مميزة للبيع في خلدا  -  قرب الموفنبيك ومطعم ورد طابق ثاني 212م تشطيب سوبر ديلوكس بسعر مغري
خلدا,opensooq,163,97000,595,شقه طابق ارضي للبيع مساحه داخليه 163م والمساحه الخارجيه 162م والمساحه الكليه 325م
خلدا,opensooq,370,220000,595,شقه للبيع استثماريه طابق مع روف مساحه 370 م ساحات خارجية مقرمده خلد خلف البنك العربي اجمل منطقه بخلد
خلدا,opensooq,154,112000,727,خلدا شقة 154 م طابق أول
خلدا,opensooq,200,180000,900,خلدا شقة ارضيه ليست تسويه 200م داخلي + 200ترسات خلدا العوجانيه
خلدا,opensooq,370,315000,851,للبيع روف طابقي في اجمل مناطق خلدا  منطقة فلل طابقين وروف 370 م
خلدا,opensooq,225,200000,889,شقة أرضية فاخرة للبيع في خلدا - قرب هيئة الإتصالات الخاصة 225م مع ترسات 300م تشطيب سوبر ديلوكس
خلدا,opensooq,225,147000,653,شقة فاخرة للبيع في خلدا - قرب هيئة الإتصالات الخاصة طابق اول 225م تشطيب سوبر ديلوكس لم تسكن
خلدا,opensooq,275,190000,691,شقة فاخرة للبيع في خلدا - قرب هيئة الإتصالات الخاصة طابق ثالث مع روف دوبلكس 275م لم تسكن بسعر مغري
خلدا,opensooq,165,80000,485,شقة مميزة للبيع في خلدا - قرب مدارس ساندس طابق ثاني 165م تشطيب سوبر ديلوكس بسعر مغري
خلدا,opensooq,150,86000,573,شقة مميزة للبيع في خلدا - قرب مدارس المستقلة طابق ثاني 150م تشطيب سوبر ديلوكس بسعر مغري
خلدا,opensooq,335,190000,567,روف طابقي فاخر للبيع في خلدا - قرب هيئة الإتصالات الخاصة 335م تشطيب سوبر ديلوكس لم تسكن بسعر مغري
خلدا,opensooq,121,85000,702,شقة فاخرة للبيع في خلدا  - مقابل ميداس وقرب المستشفى السعودي طابق ثاني 121م تشطيب سوبر ديلوكس
خلدا,opensooq,160,75000,469,شقة مميزة للبيع في خلدا  -  قرب الموفنبيك ومطعم ورد طابق ثاني 160م تشطيب سوبر ديلوكس بسعر مغري
خلدا,opensooq,235,166000,706,شقة جديدة للبيع خلدا العوجانية مساحة 235م طابق أول 4 نوم تشطيب وديكورات فاخرة اطلالة جميلة بسعر مميز
خلدا,opensooq,240,180000,750,شقة شبه أرضي جديدة للبيع خلدا مساحة 240م مع مسبح و ترس وحديقة 250م تشطيبات ديكورات فاخرة مع امكانية
خلدا,opensooq,120,41000,342,للبيع شقة مميزة طابق ثاني مساحة 120م خلدا قرب مخابز بردايس بسعر مغري جداً
خلدا,opensooq,135,72000,533,شقق أرضي و شبه أرضي للبيع خلدا مساحات 135م & 160م مع تراسات و حدائق تشطيبات سوبر ديلوكس بأسعار مميزة
خلدا,opensooq,180,127000,706,شقة أرضية -شبه ارضيه   الموقع: خلدا مساحه،245  مع حديقه 180م  شبه لم تسكن عمر بناء 8 سنوات
خلدا,opensooq,225,155000,689,شقق جديدة بطوابق مختلفة للبيع في خلدا 225م & 275م مع تراسات و حدائق تشطيبات فاخرة إمكانية الأقساط
خلدا,opensooq,170,118000,694,شقق دوبلكس جديدة للبيع في خلدا طابق أخير مع روف مساحات 170م & 200م مع تراسات اطلالة جميلة بسعر مميز
خلدا,opensooq,190,160000,842,شقة جديدة للبيع خلدا العوجانية مساحات 190م تشطيبات ديكورات عصرية فاخرة إمكانية الأقساط على 3 سنوات
خلدا,opensooq,105,68000,648,خلدا لم تسكن 105م بسعر مغري
خلدا,opensooq,235,165000,702,خلدا 235م مع تراس امامي واسع
خلدا,opensooq,165,107000,648,خلدا شقه لقطه 165م مطله بسعر مغري
خلدا,opensooq,280,225000,804,شقة دوبلكس 280 م  خلدا
خلدا,opensooq,110,80000,727,شقق جديدة للبيع خلدا مساحات 110م تشطيبات ديكورات عصرية فاخرة تصلح للاستثمار اطلالة جميلة بأسعار مميز
خلدا,opensooq,178,77000,433,شقة فاخرة للبيع في خلدا  -  قرب إشارة الدر المنثور طابق اول 178م تشطيب سوبر ديلوكس بسعر مغري
خلدا,opensooq,225,145000,644,في خلدا 225م
خلدا,opensooq,175,85000,486,شقة للبيع في خلدا طابق ثالث بإطلاله مميزه وبالقرب من الخدمات مساحاتها 175م وبسعر 85الف
خلدا,opensooq,138,59000,428,شقة مميزة للبيع في منطقة خلدا ... طابق ثالث ( اخير ) بمساحة 138م2
خلدا,opensooq,230,165000,717,خلدا شقة طابقيه 230م بتشطيبات فندقيه
خلدا,opensooq,340,127000,374,شقة فاخرة للبيع في خلدا  طابق أخير مع روف مساحة 340م مع تراسات تشطيبات سوبر ديلوكس اطلالة رائعة جداً
خلدا,opensooq,200,142000,710,شقه  في خلدا 200م ورف بناء35م وتراس 50م
خلدا,opensooq,230,140000,609,شقة فاخرة مع روف للبيع خلدا حي راقي 230م روف 120م مع اطلاله مواصفات مميزة بسعر مناسب ومغري
خلدا,opensooq,207,120000,580,شقة أرضية طابقية مميزة للبيع في خلدا  -  قرب الموفنبيك ومطعم ورد 207م مع حديقة وترسات 245م بسعر مغري
خلدا,opensooq,52,51000,981,بالقرب من كلية الخوارزمي في خلدا استديو مفروش 52م طابق ثالث يصلح للإستثمار / ref 1227
خلدا,opensooq,177,85000,480,شقة طابق رابع 177م في أرقى مناطق خلدا بسعر مميز /ref 1204
خلدا,opensooq,250,150000,600,عقار يستحق المشاهدة شقة طابق ثاني 250م في أجمل مناطق خلدا بتشطيبات مميزة / ref 9293
خلدا,opensooq,165,68000,412,شقه للبيع في خلدا  165م
خلدا,opensooq,150,95000,633,شقه في خلدا 150م  احدث الانظمه
خلدا,opensooq,240,215000,896,شقة ارضية فاخرة للبيع في خلدا - قرب هيئة الإتصالات الخاصة 240م مع ترس امامي تشطيب سوبر ديلوكس
خلدا,opensooq,240,185000,771,شقة فاخرة للبيع في خلدا - قرب هيئة الإتصالات الخاصة طابق اول 240م تشطيب سوبر ديلوكس لم تسكن
خلدا,opensooq,320,180000,562,شقه طابقيه 320 متر
خلدا,opensooq,60,80000,1333,فقط للجادين انتهى الإيجار للبيع خلدا ارخص شقه مع إمكانية روف من 40الى60متر مربع منطق
خلدا,opensooq,120,62000,517,عقار مميز في موقع مميز في خلدا شقة طابق ثالث 120م بسعر مميز / ref 9863
خلدا,opensooq,250,160000,640,شقة مميزة للبيع 250م في أرقى مناطق خلدا بتشطيبات راقية / ref 9801
خلدا,opensooq,196,98000,500,شقة طابق ثالث 196م في أجمل مناطق خلدا بسعر مميز ومغري / ref 5038
خلدا,opensooq,205,110000,537,شقة للبيع في خلدا مساحة 205 متر
خلدا,opensooq,130,98000,754,في موقع مميز في خلدا شقة طابق ثالث 130م بتشطيب راقي / ref 1249
خلدا,opensooq,250,315000,1260,بالقرب من مدارس المعارف شقة طابق ثالث طابقية 250م بتشطيبات راقية / ref 1250
خلدا,opensooq,235,275000,1170,بالقرب من دوار المعارف في خلدا شقة تسوية 235م بسعر مميز / ref 1241
خلدا,opensooq,200,165000,825,خلف بنك الاتحاد في خلدا شقة طابق أول 200م لم تسكن بسعر مميز / ref 1248
دير غبار,qoshan,325,275000,846,شقة 325م مفروشة في دير غبار
دير غبار,qoshan,190,150000,789,شبه أرضي مع حديقة ومدخل خاص في دير غبار
دير غبار,qoshan,330,395000,1197,شقة طابقية 330م بموقع مميز في دير غبار
دير غبار,qoshan,390,450000,1154,شقة طابقية 390م فخمة بأرقى أحياء دير غبار
دير غبار,qoshan,180,145000,806,شقق 180م مميزة بأسعار منافسة في دير غبار
دير غبار,qoshan,325,450000,1385,شقق 4 نوم بإطلالة مميزة في دير غبار
دير غبار,qoshan,200,220000,1100,شبه أرضي مع حديقة كبيرة بأجمل مناطق دير غبار
دير غبار,qoshan,270,335000,1241,270متر بأعلى المواصفات بموقع مميز في دير غبار
دير غبار,qoshan,290,290000,1000,شقة طابقية 290م في ديرغبار
دير غبار,qoshan,237,450000,1899,شقق 4 نوم بأسعار مميزة بالقرب من مدارس القمة
دير غبار,qoshan,287,250000,871,شقة طابقية 287م بموقع مميز في دير غبار
دير غبار,qoshan,120,120000,1000,شقة أرضية مفروشة 120متر مع ترس في دير غبار
دير غبار,qoshan,230,210000,913,شبه أرضي على شارعين 230م في ديرغبار
دير غبار,qoshan,209,240000,1148,شقة ارضية 209م ضمن كومباوند في ديرغبار
دير غبار,qoshan,310,350000,1129,شقة طابقية 4 نوم مع بلكونة كبيرة في دير غبار
دير غبار,qoshan,170,185000,1088,شقة 170م للبيع في دير غبار
دير غبار,qoshan,99,95000,960,شقة إستثمارية 99 متر في ديرغبار
دير غبار,qoshan,287,380000,1324,شقة أرضية في أجمل مواقع ديرغبار
دير غبار,qoshan,215,139000,647,شقة 215م مع مطبخ راكب بسعر ممتاز في دير غبار
دير غبار,qoshan,76,97000,1276,شقه 76متر مفروشة للبيع في دير غبار
دير غبار,qoshan,325,450000,1385,شقق 4 نوم بأعلى المواصفات في دير غبار
دير غبار,qoshan,440,440000,1000,شقة أرضية دوبلكس 440م مع بركة سباحة في دير غبار
دير غبار,qoshan,280,300000,1071,شقة أرضية مع ترس و كراج مستقل في دير غبار
دير غبار,qoshan,193,140000,725,شقة أرضية على مستوى الشارع في دير غبار
دير غبار,qoshan,366,290000,792,شقة طابقية 366م مع حديقة في دير غبار
دير غبار,qoshan,238,210000,882,طابق اول 238م بإطلالة مميزة في ديرغبار
دير غبار,qoshan,215,200000,930,طابق أول 215م بمواصفات عالية في دير غبار
دير غبار,qoshan,413,280000,678,شقة طابقية 413م للبيع في دير غبار
دير غبار,qoshan,325,450000,1385,شقق 3 نوم بأسعار ممتازة في دير غبار
دير غبار,qoshan,200,145000,725,200م مفروشة بسعر ممتاز في دير غبار
دير غبار,qoshan,265,230000,868,أخير مع رووف باطلالة دائمة في ديرغبار
دير غبار,qoshan,243,210000,864,4 نوم بمواصفات عالية وموقع مميز في دير غبار
دير غبار,qoshan,170,165000,971,170م مع حديقة و مطبخ راكب بسعر مميز في دير غبار
دير غبار,qoshan,236,225000,953,شقة طابقية 236 متر في دير غبار
دير غبار,qoshan,98,79000,806,98م طابق أخير بسعر ممتاز في دير غبار
دير غبار,qoshan,188,210000,1117,شقة أرضية مع مدخل خاص وتراس أمامي في دير غبار
دير غبار,qoshan,460,420000,913,شقة طابقية 460متر بأجمل أحياء دير غبار
دير غبار,qoshan,444,350000,788,شقة طابقية 444م بسعر ممتاز في دير غبار
دير غبار,qoshan,200,175000,875,شقة 200 متر طابق اول في دير غبار
دير غبار,qoshan,230,175000,761,4 نوم بسعر ممتاز بأفضل مناطق دير غبار
دير غبار,qoshan,380,425000,1118,أخير مع رووف في أجمل مواقع دير غبار بإطلالة فخمة
دير غبار,qoshan,240,130000,542,شقة 4 نوم مفروشة بسعر ممتاز في دير غبار
دير غبار,qoshan,176,155000,881,شبه أرضي مع حديقة كبيرة في دير غبار
دير غبار,qoshan,180,160000,889,شقة طابق أول 180 متر في دير غبار
دير غبار,qoshan,150,110000,733,شقق 150م بموقع حيوي في دير غبار
دير غبار,qoshan,174,99000,569,شقة 174 متر مفروشة في دير غبار
دير غبار,qoshan,310,300000,968,دوبلكس 310م بتشطيبات خاصة في دير غبار
دير غبار,qoshan,155,155000,1000,شقق 155م بمواصفات خاصة في دير غبار
دير غبار,qoshan,264,165000,625,شقة طابقية طابق أول 264م في دير غبار
دير غبار,qoshan,170,150000,882,شقة شبه أرضي مع مدخل خاص و تراس في دير غبار
دير غبار,qoshan,209,240000,1148,طابق أخير 209 م مع رووف بإطلالة فخمة في دير غبار
دير غبار,qoshan,180,125000,694,شقة 180م مفروشة بالكامل في دير غبار
دير غبار,qoshan,88,75000,852,شقة استثمارية للبيع في دير غبار
دير غبار,qoshan,180,198000,1100,طابق أخير 180م مع رووف في دير غبار
دير غبار,qoshan,230,249000,1083,شقق أرضية بمساحات مختلفة في دير غبار
دير غبار,qoshan,230,150000,652,شقق 4 نوم بسعر مميز في دير غبار
دير غبار,qoshan,150,170000,1133,أخير مع رووف في موقع حيوي في دير غبار
دير غبار,qoshan,240,240000,1000,240م مع مساحات خارجية بمواصفات خاصة في دير غبار
دير غبار,qoshan,330,270000,818,شقق طابقية 330م للبيع في دير غبار
دير غبار,qoshan,204,160000,784,شقة 204 متر مع حديقة 200 متر في دير غبار
دير غبار,qoshan,180,195000,1083,شقة ارضية مع حديقة في دير غبار
دير غبار,qoshan,325,450000,1385,شقق مميزة تحت الأنشاء في دير غبار
دير غبار,bayut,265,255000,962,3 Bedrooms Apartment For Sale Dair Ghbar Amman
دير غبار,bayut,110,105000,955,"2 Bedrooms Apartment For Sale Dair Ghbar, Amman"
دير غبار,bayut,145,109000,752,"3 Bedrooms Apartment For Sale Dair Ghbar, Amman"
دير غبار,bayut,385,280000,727,"4 Bedrooms Apartment For Sale Dair Ghbar, Amman"
دير غبار,bayut,250,285000,1140,"4 Bedrooms Apartment For Sale Dair Ghbar, Amman"
دير غبار,bayut,185,185000,1000,"3 Bedrooms Apartment For Sale Dair Ghbar, Amman"
دير غبار,bayut,200,140000,700,"3 Bedrooms Apartment For Sale Dair Ghbar, Amman"
دير غبار,bayut,200,160000,800,"3 Bedrooms Apartment For Sale Dair Ghbar, Amman"
دير غبار,bayut,175,135000,771,"3 Bedrooms Apartment For Sale Dair Ghbar, Amman"
دير غبار,bayut,195,145000,744,"3 Bedrooms Apartment For Sale Dair Ghbar, Amman"
دير غبار,bayut,220,185000,841,"3 Bedrooms Apartment For Sale in Dair Ghbar, Amman"
دير غبار,bayut,135,125000,926,"3 Bedrooms Apartment For Sale Dair Ghbar, Amman"
دير غبار,bayut,220,185000,841,"3 Bedrooms Apartment For Sale Dair Ghbar, Amman"
دير غبار,bayut,210,185000,881,"3 Bedrooms Apartment For Sale in Dair Ghbar, Amman"
دير غبار,bayut,215,185000,860,"3 Bedrooms Apartment For Sale Dair Ghbar, Amman"
دير غبار,bayut,220,185000,841,3 Bedrooms Apartment For Sale Dair Ghbar Amman
دير غبار,bayut,215,185000,860,"3 Bedrooms Apartment For Sale in Dair Ghbar, Amman"
دير غبار,bayut,105,88000,838,Investment -Furnished -Apartment For Sale In Dair Ghbar
دير غبار,bayut,175,145000,829,Ground floor with terrace for sale in Hjar A-Nawabelseh 175m
دير غبار,bayut,175,135000,771,1st floor apartment for sale in Hjar A-Nawabelseh 175m
دير غبار,bayut,175,150000,857,Duplex last floor with roof for sale in Hjar A-Nawabelseh 210m
دير غبار,bayut,190,190000,1000,Duplex last floor with roof for sale in Hjar A-Nawabelseh 245m
دير غبار,bayut,325,325000,1000,Flat 1st floor apartment for sale in Dair Ghbar 325m
دير غبار,bayut,350,380000,1086,Apartment with garden for sale in Dair Ghbar 350m
دير غبار,bayut,360,380000,1056,Duplex ground floor apartment with garden for sale in Dair Ghbar 360m
دير غبار,bayut,180,180000,1000,1st floor apartment for sale in Dair Ghbar 180m
دير غبار,bayut,342,435000,1272,Luxury Apartment For Sale In Dair Ghbar
دير غبار,bayut,337,450000,1335,Luxury Apartment For Sale In Dair Ghbar
دير غبار,bayut,187,128000,684,Furnished Apartment For Sale In Dair Ghbar
دير غبار,bayut,150,140000,933,"Ground floor apartment for sale in Deir Ghbar, with building area 150m"
