area,floor_type,size_m2,price_jod,price_per_m2,source,title,url
طريق المطار,روف,213,175000,822,قوشان,أخير مع رووف 5 نوم في حي الصحابة,https://qoshan.com/property/%d8%a3%d8%ae%d9%8a%d8%b1-%d9%85%d8%b9-%d8%b1%d9%88%d9%88%d9%81-5-%d9%86%d9%88%d9%85-%d9%81%d9%8a-%d8%ad%d9%8a-%d8%a7%d9%84%d8%b5%d8%ad%d8%a7%d8%a8%d8%a9/
طريق المطار,روف,185,162000,876,السوق المفتوح,شقة فاخرة للبيع في طريق المطار - خلف المدارس العالمية طابق ثالث 185م مع روف 150م تشطيب سوبر ديلوكس,
طريق المطار,روف,215,195000,907,السوق المفتوح,روف ملكي 215م مع ترس 70م وإطلالة خلابة - خلف المدارس العالمية,
طريق المطار,روف,230,245000,1065,قوشان,أخير مع رووف 230م مفروش خلف المدارس العالمية,https://qoshan.com/property/%d8%a3%d8%ae%d9%8a%d8%b1-%d9%85%d8%b9-%d8%b1%d9%88%d9%88%d9%81-230%d9%85-%d9%85%d9%81%d8%b1%d9%88%d8%b4-%d8%ae%d9%84%d9%81-%d8%a7%d9%84%d9%85%d8%af%d8%a7%d8%b1%d8%b3-%d8%a7%d9%84%d8%b9%d8%a7%d9%84/
طريق المطار,روف,234,250000,1068,السوق المفتوح,شقة للبيع روف طابقي 4 بمساحة 234م2 وتراسات محيطة 216م2  في طريق المطار الحويطي خلف المدارس العالمية,
طريق المطار,روف,200,,,قوشان,شقق طابق أخير مع رووف بإطلالة مميزة على طريق المطار,https://qoshan.com/property/%d8%b4%d9%82%d9%82-%d8%b7%d8%a7%d8%a8%d9%82-%d8%a3%d8%ae%d9%8a%d8%b1-%d9%85%d8%b9-%d8%b1%d9%88%d9%88%d9%81-%d8%a8%d8%a5%d8%b7%d9%84%d8%a7%d9%84%d8%a9-%d9%85%d9%85%d9%8a%d8%b2%d8%a9-%d8%b9%d9%84%d9%89/
حي الصحابة,روف,200,150000,750,قوشان,أخير مع رووف 200م في حي الصحابة,https://qoshan.com/property/%d8%a3%d8%ae%d9%8a%d8%b1-%d9%85%d8%b9-%d8%b1%d9%88%d9%88%d9%81-200%d9%85-%d9%81%d9%8a-%d8%ad%d9%8a-%d8%a7%d9%84%d8%b5%d8%ad%d8%a7%d8%a8%d8%a9/
الجبيهة,أرضي,145,72000,497,السوق المفتوح,شقه طابق أرضي للبيع الجبيهه قرب مدارس الابداع مساحة داخلي 145 متر وترسات خارجيه 150متر,
الجبيهة,أرضي,175,110000,629,السوق المفتوح,شقة أرضية 175 م الجبيهة مع كراج خاص وترسات 100 م بسعر 110 آلاف,
الجبيهة,روف,150,77000,513,السوق المفتوح,شقة للبيع طابق ثالث مع رووف الجبيهة أم زويتينة موقع مميز ومخدوم مساحة الشقة 150م والرووف 50م وترس 80,
الجبيهة,روف,200,125000,625,السوق المفتوح,شقة طابق أخير مع روف مطلة بمساحة 200 م2  الموقع : الجبيهة-ام زويتينة-بالقرب من مدارس أكاديمية ليمار,
شفا بدران,أرضي,170,127000,747,السوق المفتوح,شقة أرضية 170م مع حدائق وتراس 60م شفا بدران / الرقم المرجعي 14368,
شفا بدران,روف,206,95000,461,السوق المفتوح,شقة طابق ثالث مع روف دفعة و الباقي اقساط 206م و ترس 30م بارقى احياء شقا بدران منطقة الكوم       .,
شفا بدران,روف,195,92000,472,السوق المفتوح,روف بمساحة 195 متر بسعر مغري جدا,
شفا بدران,روف,250,120000,480,السوق المفتوح,شقة طابق ثالث مع روف مساحة 250 متر شفابدران,
شفا بدران,روف,230,115000,500,السوق المفتوح,شقة اخير مع روف، مساحة 230م، 5 غرف نوم، ترس واسع، تأسيس تدفئة غاز، مرج الفرس، شفا بدران.,
شفا بدران,روف,160,80000,500,السوق المفتوح,شقة 160 متر مع روف 120 متر للبيع,
شفا بدران,روف,182,117000,643,السوق المفتوح,شقة للبيع طابق ثالث بمساحة 182م مع روف 38م وترس 120م باطلالة وتشطيبات مميزة باجمل مناطق شفا بدران.,
